brand_id,brand_name,level1_category,adg,ado,adq
1220459,追風奇幻島,Tickets & Services,"37,101",50,160
1094641,Natural Balance,Pets,"37,089",24,51
1087420,HOYACASA,Home & Living,"37,085",17,23
1090975,KEUNE 肯葳,Beauty,"37,065",36,51
3268371,Maxim,Food & Beverages,"37,062",51,117
1095675,KangaROOS,Sports & Outdoors,"37,043",41,51
1081500,aRacer SpeedTek,Motors,"37,023",20,27
1146505,FitFlop,Shoes,"37,002",12,14
1124638,DR.CINK 達特聖克,Beauty,"36,994",39,90
1216420,LA NEW,Shoes,"36,924",21,37
1216987,NICOH,Home Electronic,"36,896",29,30
1108844,Sonmil 舒蜜爾,Home & Living,"36,884",6,11
1215001,CINQUAIN 思珂,Beauty,"36,879",48,69
1124675,GREEN PHARMACY 草本肌曜,Beauty,"36,834",123,331
4089072,幸福物語,Home & Living,"36,827",80,277
1390117,Graminton,Home & Living,"36,825",65,234
1106912,燒肉工房,Pets,"36,824",39,291
1128221,Doraemon 哆啦A夢,Life & Entertainment,"36,821",58,121
1599315,dripo,Food & Beverages,"36,810",76,658
1125666,imabari towel 今治毛巾,Home & Living,"36,771",45,120
1267721,純煉,Health,"36,744",15,47
2950822,REINDIO,Motors,"36,741",44,95
1101740,VORNADO,Home Electronic,"36,727",9,10
1112147,T-ARTS,Life & Entertainment,"36,718",91,206
1088984,匠心,Home & Living,"36,703",96,339
1214898,Buder 普德,Home Electronic,"36,636",16,28
3103248,evian,Food & Beverages,"36,627",37,155
1092740,風霸,Home & Living,"36,620",7,13
6179619,泰興肉脯,Food & Beverages,"36,575",45,72
1112376,X-FREE 世尉,Sports & Outdoors,"36,558",117,892
1146637,Kakao Friends,Life & Entertainment,"36,552",47,85
1801829,mamas & papas,Mother & Baby,"36,464",20,27
1086071,BIOLISS 苾歐莉絲,Beauty,"36,450",108,199
1081265,DYNAVOLT,Motors,"36,446",28,37
1081198,BOSCOGEN,Health,"36,430",21,110
1134767,SHILLS 舒兒絲,Beauty,"36,429",80,200
1800846,Clinique,Beauty,"36,390",37,71
1139901,yuskin 悠斯晶,Beauty,"36,321",79,160
4609313,IDEAMON,Mobile & Gadgets,"36,297",15,18
3413271,Marc Jacobs,Women Bags,"36,263",16,21
1695268,Amazon,Mobile & Gadgets,"36,255",13,82
3967548,Vision 晟景,Books,"36,157",66,124
1801656,KOHLER,Home & Living,"36,154",11,22
1218266,TURTLE BEACH,Hardware & 3C,"36,147",10,10
1082689,HANG,Mobile & Gadgets,"36,127",58,114
1800429,Alpinestars,Motors,"36,115",10,12
1094708,KSS 凱士士,Home & Living,"36,100",48,665
1119931,E-saki,Beauty,"36,093",17,29
1081200,牛頭牌,Food & Beverages,"36,088",158,421
4289966,蟎著媽,Home Electronic,"36,066",32,55
1802210,Paw Patrol,Mother & Baby,"36,054",72,166
1136012,TS6,Beauty,"36,052",49,86
4128099,正官庄,Food & Beverages,"36,040",26,100
2565230,Starship Entertainment,Life & Entertainment,"36,027",31,54
1802338,RDX,Sports & Outdoors,"36,010",33,40
1088381,DJB,Mobile & Gadgets,"36,005",38,71
1105149,欣明生鮮,Food & Beverages,"35,991",24,137
1086344,偉榮毛巾,Home & Living,"35,963",71,402
4893835,PAPAGO,Motors,"35,916",11,11
3180857,sodastream,Home Electronic,"35,910",27,34
1136783,nissen,Women's Apparel,"35,908",18,32
5021117,DACON 大康生醫,Health,"35,906",31,129
1092815,Hyperr 超躍,Pets,"35,865",34,154
1088873,COMBAT 威滅,Home & Living,"35,857",122,239
3839070,Celluver,Beauty,"35,853",72,114
1129402,CUCCIO,Beauty,"35,852",44,83
5974544,SIMAX,Mobile & Gadgets,"35,838",77,"1,299"
1111517,MCJH&JMT 木村井泓,Men's Bags& Accessories,"35,790",70,82
1082137,DAN 丹,Pets,"35,790",36,87
1802090,Noctua,Hardware & 3C,"35,732",18,29
1081146,ADDICTION,Pets,"35,712",16,43
2591861,BeRule,Sports & Outdoors,"35,692",34,80
1104414,Rasasi,Beauty,"35,691",19,"6,742"
1081264,DUSA,Beauty,"35,653",61,102
5082412,PARMIR 帕米爾,Pets,"35,633",93,292
2147162,JOOCYEE,Beauty,"35,615",59,122
1114252,Petty Man,Pets,"35,608",72,450
1141697,楓康,Home & Living,"35,582",103,388
1502977,SCANDINAVIAN FOREST,Shoes,"35,548",17,24
1088851,AQUAIR 阿葵亞,Beauty,"35,536",74,171
1098216,amai,Shoes,"35,523",22,25
1949523,Log Fun 樂客,Home & Living,"35,522",40,81
1114415,VETdicate 寵特寶,Pets,"35,513",27,56
1218740,acerpure,Home Electronic,"35,506",7,8
5500170,威哥,Pets,"35,495",94,307
1109345,速必效,Home & Living,"35,459",91,227
1087461,HPMJ 威豹,Motors,"35,419",13,13
1216416,L'ERBOLARIO 蕾莉歐,Beauty,"35,401",37,183
1146432,Denso,Motors,"35,385",31,94
1104620,PROTAKO,Sports & Outdoors,"35,370",11,14
1141017,moz sweden,Shoes,"35,345",27,33
1106612,STAR KNIGHT 星爵,Motors,"35,344",23,30
1085347,CHERRYKOKO,Women's Apparel,"35,335",22,58
1082189,GAOY 戈雅,Beauty,"35,321",67,343
1139380,Wardah,Beauty,"35,311",55,165
1219303,yashimo,Home & Living,"35,270",62,343
1110592,C&B,Home & Living,"35,255",22,27
1092226,KINGO,Men's Apparel,"35,236",31,75
1146512,Fossil,Women Bags,"35,230",13,14
1146694,Liese,Beauty,"35,196",107,219
5242707,POWERCAT,Hardware & 3C,"35,174",92,443
1096633,Cares 卡爾氏,Motors,"35,164",51,88
5236943,LUP,Motors,"35,149",52,117
1146255,Anlene,Food & Beverages,"35,103",56,78
2561774,Grandeline,Sports & Outdoors,"35,101",18,35
1102132,THE GRAND HOTEL 圓山大飯店,Tickets & Services,"35,098",8,33
1097095,MOLDEX,Health,"35,092",132,"1,515"
4440568,WiN SPORTS,Sports & Outdoors,"35,086",46,413
1084324,JINS,Women Accessories,"35,078",13,18
1146523,GHD,Beauty,"35,077",9,10
1081375,KATTOVIT,Pets,"35,070",26,244
1146222,Abu Garcia,Sports & Outdoors,"35,070",12,16
1096974,宏興製香舖,Home & Living,"35,029",30,113
6438014,露肚皮寵物,Pets,"34,990",45,"13,383"
1802568,SRAM,Sports & Outdoors,"34,985",9,14
1321245,AQUA 水舞生醫,Home & Living,"34,965",95,416
1090286,Healthful 黑師傅,Food & Beverages,"34,951",84,216
1130355,PANRiCO 百利世,Home & Living,"34,941",41,200
1129788,Driver,Home & Living,"34,936",37,57
1127960,Gelovery,Health,"34,907",32,97
1108989,SpotCam,Hardware & 3C,"34,903",16,21
1800586,B.Box,Mother & Baby,"34,879",66,115
1092104,HongYew 鴻宇,Home & Living,"34,874",15,20
4934413,PSD WEAR YOUR LIFE,Men's Apparel,"34,862",20,27
1196846,PRO KAMPING 領航家,Sports & Outdoors,"34,858",32,88
2563091,Masmarulez,Women Bags,"34,846",20,22
1097970,小老闆,Food & Beverages,"34,828",111,618
1802977,Zara,Beauty,"34,809",49,80
5687701,環亞電訊,Mobile & Gadgets,"34,798",50,"18,738"
1215431,EVERPOLL,Home Electronic,"34,794",9,16
1141613,岱妮蠶絲,Women's Apparel,"34,757",20,60
2942719,360,Mobile & Gadgets,"34,654",23,29
1131107,OK TEA 歐可茶葉,Food & Beverages,"34,643",46,86
4062619,Project Mars,Sports & Outdoors,"34,635",9,9
1129173,AURORA 震旦,Hardware & 3C,"34,630",28,32
1141819,科達製藥,Health,"34,624",47,155
1217558,ROICHEN,Home & Living,"34,610",19,25
1800668,Blueair,Home Electronic,"34,586",6,7
1146550,Goyard,Women Bags,"34,568",1,1
1100172,VERSA GRIPPS,Sports & Outdoors,"34,567",11,13
4618183,Wera,Home & Living,"34,545",18,37
1141096,Sunlus 三樂事,Health,"34,543",31,75
1801893,Melano CC,Beauty,"34,534",67,136
1087652,六鵬,Health,"34,531",51,213
1217921,SWAS 獅皇,Home Electronic,"34,528",3,4
1105187,歐德萊生活工坊,Home & Living,"34,493",31,182
4921008,金亮LED,Home & Living,"34,493",35,322
1099858,TAMASHII NATIONS,Life & Entertainment,"34,488",13,14
1275714,CERF BELL,Women Accessories,"34,488",60,141
4206965,Chao Ye House 潮野屋,Men's Apparel,"34,485",38,81
5487437,HARMOON,Beauty,"34,465",48,116
1854930,CLEAN 克林,Home & Living,"34,426",48,453
1097710,小天下,Mother & Baby,"34,417",48,138
4845430,Allen motor,Motors,"34,414",43,65
1104140,webber naturals,Health,"34,373",30,214
1098946,RAINSKY 琦盛雨洋傘,Sports & Outdoors,"34,370",45,59
1092781,dalli,Home & Living,"34,369",61,105
1091730,吉祥開運坊,Home & Living,"34,366",40,78
2239984,DASHU,Beauty,"34,322",64,94
1114521,CAT-POOL 貓侍,Pets,"34,316",30,421
2561478,Fillimilli,Beauty,"34,276",61,122
1091828,OPT,Home & Living,"34,238",37,118
1110149,龍門淨水,Home Electronic,"34,163",31,134
1126723,June 1 st 六月初一,Food & Beverages,"34,097",39,107
1107111,Times Berries 天時莓果,Food & Beverages,"34,083",27,78
1109490,野人文化,Books,"34,034",40,86
1087068,HOTAI 和泰汽車,Motors,"33,997",66,951
1196399,AHUA 阿華有事嗎,Women Accessories,"33,984",96,"1,870"
1801752,LINDY,Home Electronic,"33,978",47,74
1801946,Mistine,Beauty,"33,952",72,149
1147174,Whiskas,Pets,"33,888",60,423
2240175,SISTER ANN,Beauty,"33,873",48,96
1216052,INTOPIC,Hardware & 3C,"33,866",68,89
1146445,Doritos,Food & Beverages,"33,853",144,888
2564124,Pledis Entertainment,Life & Entertainment,"33,852",34,70
1088952,eDELE 伊黛爾,Women's Apparel,"33,825",37,113
1082888,BASEZOO 貝思奇,Women Accessories,"33,806",101,427
1218910,eSENSE,Hardware & 3C,"33,798",46,64
3789359,inphic,Hardware & 3C,"33,786",74,86
1853057,HEALTHPIT,Home Electronic,"33,764",7,8
3932718,Muzigae Mansion,Beauty,"33,747",40,64
1087276,BLUE ELEPHANT,Women Accessories,"33,732",23,34
1800495,Aprilskin,Beauty,"33,726",46,81
1802567,Spirit Beast,Motors,"33,708",65,118
1081547,上誼文化,Mother & Baby,"33,700",57,128
1111721,Noodle & Boo,Mother & Baby,"33,697",24,40
1101030,REXON 力山,Home & Living,"33,689",10,17
1801457,InfoThink,Mobile & Gadgets,"33,675",42,53
1091216,NEW CHOICE,Food & Beverages,"33,664",30,68
4467291,OLAPLEX,Beauty,"33,645",23,41
2368186,UrSUPPLEMENTS,Health,"33,630",65,131
1146628,Jung Saem Mool,Beauty,"33,627",39,75
4177048,BANDI,Life & Entertainment,"33,626",30,46
1129021,CREATION FOOD 開元食品,Food & Beverages,"33,599",67,596
4530017,ninja HELMETS,Motors,"33,587",31,44
1085672,GOOPiMADE,Men's Apparel,"33,572",14,17
1087806,illuma 啟賦,Mother & Baby,"33,562",10,26
3819821,BEAMS,Men's Apparel,"33,543",26,35
1097555,寶貝餌子,Pets,"33,488",32,171
1163133,m2輕次方,Health,"33,479",20,41
1135953,MKUP 美咖,Beauty,"33,463",46,81
1090095,GooToe,Pets,"33,454",37,255
1129230,Batiste,Beauty,"33,404",106,305
1271238,Basicare 護力養,Health,"33,398",25,41
1084818,享食尚,Health,"33,378",13,23
1147196,Yunteng,Mobile & Gadgets,"33,359",61,82
1084574,IQ Dog,Pets,"33,323",49,257
1271466,NITORI 宜得利家居,Home & Living,"33,319",57,97
5196623,DSHome,Home & Living,"33,314",24,57
1125667,FURIMORI 富力森,Home Electronic,"33,308",32,37
1146855,Oreo,Food & Beverages,"33,283",109,540
4118963,Rockfish Weatherwear,Shoes,"33,276",14,15
1113618,CANARY,Pets,"33,266",91,421
1220549,電精靈,Home Electronic,"33,257",50,235
2239976,Corelle,Home & Living,"33,235",32,65
1105809,SOTO,Sports & Outdoors,"33,203",28,41
5090777,GIO PILLOW,Mother & Baby,"33,194",18,22
1114306,Royal Pet 皇家寵物,Pets,"33,163",32,62
1106656,Pregaine 落建,Beauty,"33,161",67,136
1802064,New Star,Men's Bags& Accessories,"33,129",31,47
1095553,天天,Home & Living,"33,120",63,241
3690707,ConvaTec,Home & Living,"33,095",34,99
1120178,GENNIE'S 奇妮,Mother & Baby,"33,055",20,35
2563758,Olive Young,Beauty,"33,037",61,213
1147007,Sheba,Pets,"33,018",63,649
3394075,EPT,Shoes,"33,017",8,9
1089289,Feng Niang 豐釀,Beauty,"32,986",59,106
3876458,P.CALM,Beauty,"32,973",30,82
4317263,KOMORI 森森機具,Home & Living,"32,956",31,54
2239928,ANUA,Beauty,"32,949",39,73
3988237,Sumikko,Mother & Baby,"32,935",87,212
5668948,BZU BZU,Mother & Baby,"32,920",89,200
1801407,&Honey,Beauty,"32,912",63,125
1088423,Daily Delight,Pets,"32,891",23,472
2239957,Caffitaly,Food & Beverages,"32,888",29,224
1801797,lululemon,Women Bags,"32,864",22,29
5813229,VANILLA FARM 香草農場,Beauty,"32,862",47,147
3863879,TWICE,Life & Entertainment,"32,846",21,45
1104570,yongyue,Sports & Outdoors,"32,839",37,48
2094631,HEALTHYERA 健康紀元,Pets,"32,835",45,323
2340775,Tempo 得寶,Home & Living,"32,828",132,405
1102323,日香,Food & Beverages,"32,828",90,864
1802699,Timeless Skin Care,Beauty,"32,825",27,37
1141682,東雨文化,Mother & Baby,"32,800",42,136
1099888,Maktar,Hardware & 3C,"32,797",13,16
4523320,Origins,Beauty,"32,781",35,75
3369885,JINUNO,Motors,"32,780",44,97
1089525,MAGIC 美佶克,Shoes,"32,778",99,143
4780096,Kris 克里酥,Food & Beverages,"32,764",54,123
1114227,Pet Village 魔法村,Pets,"32,760",104,883
1085281,FLYone 泓愷科技,Motors,"32,751",29,34
3843966,BANANAL,Beauty,"32,746",55,96
1120312,GEORG JENSEN,Women Accessories,"32,721",5,6
1302387,WINYI,Everything Else,"32,706",23,34
1101267,TEMPUR 丹普,Home & Living,"32,703",11,18
1141176,sisley 希思黎,Beauty,"32,688",22,74
1801023,DOW,Home & Living,"32,687",34,132
1108409,老干媽,Food & Beverages,"32,665",126,286
1085961,HOBOT,Home Electronic,"32,653",10,15
1114584,Me-O 咪歐,Pets,"32,644",73,"1,952"
1800775,Cartier,Women Accessories,"32,616",4,5
1802160,Ora2,Home & Living,"32,607",98,445
1081172,Aiken Sport,Women's Apparel,"32,603",61,143
1091039,Forest Outdoor,Sports & Outdoors,"32,596",53,185
1114567,J.VET,Pets,"32,592",58,138
1801637,KIOXIA,Hardware & 3C,"32,562",7,11
1110135,龍宏,Food & Beverages,"32,559",137,346
1217259,POCARI SWEAT 寶礦力水得,Food & Beverages,"32,530",49,572
3165814,Smartwool,Sports & Outdoors,"32,519",20,34
1095400,天下文化,Books,"32,509",75,125
1113911,HAI FENG 海豐,Pets,"32,492",48,93
1087264,BLUE EAGLE 藍鷹,Home & Living,"32,465",40,137
4690301,blokees,Life & Entertainment,"32,456",41,101
4821073,AnOne,Mobile & Gadgets,"32,423",66,93
1722987,JAPLINK,Women Accessories,"32,422",41,322
4211855,NtFun 夜趣,Everything Else,"32,408",61,254
1800961,Decorte,Beauty,"32,380",28,76
1091704,KIKY,Home & Living,"32,343",4,6
1800654,Biotherm,Beauty,"32,328",33,225
1613040,Hinoki Life 清檜,Home & Living,"32,313",62,134
1800403,Aiwa,Home Electronic,"32,310",22,25
1214633,Arnest,Home & Living,"32,259",32,47
1801548,JONSBO,Hardware & 3C,"32,244",24,41
3552597,JOSHIN,Home Electronic,"32,238",16,17
1216988,NICONICO,Home Electronic,"32,222",23,27
1099380,御衣坊,Home & Living,"32,206",111,546
1084883,京甫企業,Mother & Baby,"32,196",91,"1,809"
1081941,FAIR LADY,Shoes,"32,178",16,18
1124329,DR. JOU 森田藥粧,Beauty,"32,129",76,291
1800359,Abib,Beauty,"32,122",54,329
1220595,高點文化,Books,"32,114",32,60
1306414,woman love,Beauty,"32,097",16,68
1130110,L'EGERE 蘭吉兒,Beauty,"32,081",51,84
2562102,Hybe Merch,Life & Entertainment,"32,024",28,124
1139962,Wpc.,Sports & Outdoors,"32,020",33,39
1216671,MATERIAL,Shoes,"32,011",52,75
3981325,meoof.,Pets,"32,006",20,35
1096317,Comlink,Home & Living,"31,984",10,20
5814952,LOA,Beauty,"31,977",16,23
1096172,Kenelephant,Life & Entertainment,"31,958",61,118
3985188,ARSENAL,Home & Living,"31,944",26,37
1109521,金園排骨,Food & Beverages,"31,940",20,48
1142125,5.11 Tactical,Sports & Outdoors,"31,911",12,16
1214892,Brightday 君邁,Sports & Outdoors,"31,907",25,29
1103692,Molnlycke 美尼克,Health,"31,902",21,35
1096951,Klipsch,Home Electronic,"31,870",3,3
1114396,Tropical,Pets,"31,855",49,899
1091584,合記圖書,Books,"31,844",28,41
1122197,FOREVER 永久,Beauty,"31,842",29,78
6399590,fennec,Women Bags,"31,813",17,18
1084688,FLAVOUR,Home & Living,"31,792",58,164
2661884,onemeter,Home Electronic,"31,771",12,15
1085990,HODRMEN 男研堂,Beauty,"31,769",25,36
4199401,CHIEMI,Men's Apparel,"31,766",85,624
1140021,Vitamix,Home Electronic,"31,756",4,4
1218433,VARTA 華達,Motors,"31,679",10,13
1801849,Marvel,Home & Living,"31,662",26,57
1196680,Jinart,Life & Entertainment,"31,651",53,101
1133147,KOH COCONUT 酷椰嶼,Food & Beverages,"31,627",95,283
1110820,Dr.Advice 健康力,Health,"31,527",18,29
1106563,滄海圖書,Books,"31,517",34,46
1102677,YM BIOMED 陽明生醫,Health,"31,512",16,29
1120750,BEAUTY PLAYER 愛美玩家,Beauty,"31,496",28,52
1138819,Lourdes,Home Electronic,"31,494",10,11
3288716,GA黃金甲,Sports & Outdoors,"31,491",25,71
1217115,ORBIS,Beauty,"31,479",56,112
4926410,童心好食館,Mother & Baby,"31,413",22,115
2562976,Maatila,Home & Living,"31,398",12,18
1113245,GIMPET,Pets,"31,368",51,190
1104076,東方不敗,Life & Entertainment,"31,330",10,14
1802375,RMK,Beauty,"31,310",26,80
3392695,What it isNt,Women's Apparel,"31,306",24,38
1214525,ATTA,Shoes,"31,301",64,100
1093894,Acrobio healthcare 昇橋,Health,"31,297",18,40
1142008,青青文具,Home & Living,"31,296",114,531
4470339,Pavaruni 帕華洛尼,Home & Living,"31,288",51,182
1085680,BIKECOMM 騎士通,Motors,"31,286",33,73
1081301,富麗雅,Beauty,"31,276",31,41
1141481,優品,Home & Living,"31,268",117,403
1802380,Robotime,Life & Entertainment,"31,254",23,90
4393036,aMagisn,Hardware & 3C,"31,239",49,92
1802565,Speedo,Sports & Outdoors,"31,209",32,45
1141438,一蘭,Food & Beverages,"31,189",31,58
1088062,EPOCH,Life & Entertainment,"31,184",40,69
1088858,justgold 鎮金店,Women Accessories,"31,165",2,2
2560383,Colorgram,Beauty,"31,137",71,176
1802756,TTArtisan,Hardware & 3C,"31,136",12,14
1089004,Davines,Beauty,"31,089",24,36
4320706,DAMA DaMa Enterprise,Food & Beverages,"31,073",55,237
1105084,Richy,Food & Beverages,"31,052",162,"1,734"
1094325,AiM 麥迪森,Health,"31,046",52,188
1098933,MYCELL,Mobile & Gadgets,"31,019",32,41
3475940,ZEISS,Hardware & 3C,"31,018",62,348
1091565,合美健,Pets,"31,010",70,245
1081310,碁峯,Books,"30,998",47,61
1140608,Ms Glow,Beauty,"30,983",40,115
1802850,Volvo,Motors,"30,958",23,41
5550604,Fuggler,Life & Entertainment,"30,942",52,100
1216153,J POWER,Hardware & 3C,"30,934",14,16
1112541,hutu's cobbler 糊塗鞋匠,Shoes,"30,908",108,422
3960143,The Chala 蕎拉燕麥,Food & Beverages,"30,906",74,265
1102969,YOSHIKAWA,Home & Living,"30,886",32,54
1215602,FUNY,Hardware & 3C,"30,879",21,26
1129445,AWAStea 阿華師,Food & Beverages,"30,877",45,145
2021241,黑金鋼,Home & Living,"30,871",97,"6,598"
1105845,TULIP,Life & Entertainment,"30,864",34,103
1800498,Aqara,Home & Living,"30,855",13,23
3978718,PATRONI 配多利,Shoes,"30,850",8,9
1139989,SUNHOW 上豪,Home Electronic,"30,839",15,17
1092103,KING TONY,Home & Living,"30,838",27,87
1093861,hotel royal 老爺酒店,Tickets & Services,"30,790",5,13
1132039,KIN,Beauty,"30,790",61,123
1112303,Vero&Nique 維諾妮卡,Home & Living,"30,786",64,132
1622132,SIXIS,Motors,"30,775",17,25
1802111,NUK,Mother & Baby,"30,745",43,94
1638407,踏浪人,Sports & Outdoors,"30,711",64,952
1146879,Pearson,Books,"30,710",28,44
1111980,S+ NAIL,Beauty,"30,674",31,107
1109695,skyblue 天藍小舖,Women Bags,"30,667",49,72
1106452,SSKY 小天,Mobile & Gadgets,"30,644",48,60
1114127,NUTRAMAX,Pets,"30,634",22,28
1800594,Beats By Dr. Dre,Mobile & Gadgets,"30,632",10,12
1393657,alo,Women's Apparel,"30,627",13,37
1146678,Lacoste,Men's Apparel,"30,625",15,68
1082862,JAUNTY KING,Men's Bags& Accessories,"30,623",9,13
1085823,InSeed 益喜氏,Health,"30,618",17,33
2563628,NOMORRE,Men's Apparel,"30,615",40,74
1141784,白元,Home & Living,"30,604",105,518
1138924,WIWI,Women's Apparel,"30,599",20,51
1109613,鈞媽御食堂,Mother & Baby,"30,565",28,314
1094702,大新書局,Books,"30,555",60,94
1103550,御松田,Health,"30,553",39,51
1132135,PEZRI 派翠,Beauty,"30,548",33,62
1095229,AMIDA,Beauty,"30,503",86,154
1801908,Micisty,Women's Apparel,"30,492",20,38
4722559,OLO,Beauty,"30,486",74,140
1110427,AT&T,Mobile & Gadgets,"30,485",31,43
1091221,Baby Lion 獅子寶寶,Mother & Baby,"30,483",53,179
1121041,DERMA-XPERT 媄皮思,Beauty,"30,481",22,49
1140387,SWEET MEMORIES 蜜意坊,Food & Beverages,"30,460",50,295
1801997,MoYu,Life & Entertainment,"30,438",52,158
1084912,GO LONG 國農,Food & Beverages,"30,421",63,448
1089027,eSpring 益之源,Home Electronic,"30,412",10,11
1131477,OMA&Baby 拭拭樂,Mother & Baby,"30,405",87,320
1218120,TBC 信東生技,Health,"30,387",37,90
1801246,Garnier,Beauty,"30,372",72,283
1801185,Fisher-Price,Mother & Baby,"30,372",32,43
1218847,cha tzu tang 茶籽堂,Beauty,"30,369",27,49
1098574,MUSCLETECH,Sports & Outdoors,"30,369",17,31
1104109,TOHAN 台灣東販,Books,"30,355",58,110
1146149,臺灣銀行,Life & Entertainment,"30,347",10,47
1098394,cybex,Mother & Baby,"30,320",6,24
4285317,包安心,Mother & Baby,"30,316",37,449
1111312,K.T.L 康得倫,Home & Living,"30,308",28,83
2561536,Foodology,Health,"30,281",18,35
1801927,Mikasa,Sports & Outdoors,"30,262",19,23
1096945,Attento,Mother & Baby,"30,252",21,54
3475755,Peppermint (薄荷),Women's Apparel,"30,226",43,125
1090696,ASAHIPEN,Home & Living,"30,221",36,59
1104345,PROCATCH 上黏,Home & Living,"30,199",60,358
1801791,LP Support,Sports & Outdoors,"30,188",44,92
1801364,Helena Rubinstein,Beauty,"30,188",19,99
1109190,象球牌,Home & Living,"30,181",74,553
1147116,Totolink,Hardware & 3C,"30,178",36,52
2240071,Kellogg's,Food & Beverages,"30,166",98,239
1146403,Copic,Home & Living,"30,162",24,123
4751676,JoPet,Pets,"30,134",20,33
1465021,AROMA 愛樂美,Home Electronic,"30,116",10,16
1124637,CHLITINA 克麗緹娜,Beauty,"30,114",16,32
1090140,Good Life 得意人生,Health,"30,114",43,77
1288127,LAC,Health,"30,113",18,34
2343120,MAGIC,Home & Living,"30,105",10,11
4216462,WUBEN,Sports & Outdoors,"30,101",19,24
1802120,OATSBASF,Mobile & Gadgets,"30,099",47,61
1110917,F-seasons 富雨洋傘,Sports & Outdoors,"30,075",36,45
1113969,INTELLIGENT 因特力淨,Pets,"30,046",68,120
3826331,杰森食代,Food & Beverages,"30,018",25,523
